HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
96981533	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
10738026	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
19082595	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
13505457	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
78486233	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
11816033	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
25193478	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
73993680	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
64324529	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
44302032	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
18810757	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
58199714	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
16433876	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
48609006	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
38994249	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
28037412	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
46679417	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
18526243	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
19209381	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
98793998	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
82312350	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
51356901	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
52980437	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
39476459	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
10266177	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
24462687	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
31513438	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
67818930	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
11575553	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
58517591	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
53838470	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2021	Mar 2021	Non-Response	Could not be executed	Data Not Available	3885.260822	3885.260822	3885.260822	2.897638	2.897638	2.897638	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
