HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
62962649	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Youngsters - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
84349837	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
14846617	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	White-collar Clerical Employees	Graduates minority household	Male Majority	3 Members	35280	35000	35000	0	0	0	0	280	0	0	0	280	0	0	0
78248210	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
78111630	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Female Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
53529270	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9714	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Only Males	1 Member	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
15094346	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Male Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
47972025	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
27779419	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
10655277	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
79350401	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	All Graduates household	Only Males	1 Member	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
85816179	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of some literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
25351536	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of some literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
30037239	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
82719262	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Others households of Grown-ups	Organised Farmers	Households of all literates	Balanced	2 Members	12000	0	0	0	0	0	0	12000	0	0	0	0	12000	0	0
38052200	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Others households of Grown-ups	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
90178552	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
73143176	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
17469058	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Organised Farmers	All Graduates household	Female Majority	3 Members	12280	0	0	0	0	0	0	12280	0	0	0	280	12000	0	0
48392663	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	2 Members	10270	10000	10000	0	0	0	0	270	0	0	0	270	0	0	0
18200013	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
17305081	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9715	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Others households of Grown-ups	Agricultural Labourers	Households of all literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
31216012	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
17367492	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	15780	15000	15000	0	0	0	0	780	0	500	0	280	0	0	0
27327004	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0
96981533	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of some literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
10738026	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of some literates	Male Majority	3 Members	25280	25000	25000	0	0	0	0	280	0	0	0	280	0	0	0
19082595	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	8280	8000	8000	0	0	0	0	280	0	0	0	280	0	0	0
13505457	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of some literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
78486233	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Non-Response	Locked	Data Not Available	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
11816033	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
25193478	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	All Matriculates household	Balanced	2 Members	14580	14000	14000	0	0	0	0	580	0	300	0	280	0	0	0
73993680	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0
64324529	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Balanced households with no Seniors	Wage Labourers	Households of all literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
44302032	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	15280	15000	15000	0	0	0	0	280	0	0	0	280	0	0	0
18810757	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	15280	15000	15000	0	0	0	0	280	0	0	0	280	0	0	0
58199714	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
16433876	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	Sep 2019	Aug 2019	Non-Response	Locked	Data Not Available	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
48609006	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of some literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
38994249	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
28037412	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
46679417	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
18526243	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	15580	15000	15000	0	0	0	0	580	0	300	0	280	0	0	0
19209381	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Balanced households with no Seniors	Self-employed Entrepreneurs	Households of all literates	Only Males	2 Members	24280	24000	24000	0	0	0	0	280	0	0	0	280	0	0	0
98793998	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
82312350	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Balanced households with no Seniors	Self-employed Entrepreneurs	All Matriculates household	Balanced	2 Members	15000	15000	15000	0	0	0	0	0	0	0	0	0	0	0	0
51356901	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
52980437	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	15280	15000	15000	0	0	0	0	280	0	0	0	280	0	0	0
39476459	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
10266177	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Male Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
24462687	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	15280	15000	15000	0	0	0	0	280	0	0	0	280	0	0	0
31513438	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
67818930	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Matriculates majority household	Balanced	2 Members	12580	12000	12000	0	0	0	0	580	0	300	0	280	0	0	0
11575553	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Industrial Workers	All Matriculates household	Balanced	2 Members	20280	20000	20000	0	0	0	0	280	0	0	0	280	0	0	0
58517591	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	Sep 2019	Aug 2019	Non-Response	Not accepted	Data Not Available	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
53838470	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0
52553420	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Balanced	2 Members	25780	25000	25000	0	0	0	0	780	0	500	0	280	0	0	0
84956405	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Small/Marginal Farmers	Households of some literates	Male Majority	3 Members	35900	35000	35000	0	0	0	0	900	0	600	0	300	0	0	0
26000162	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	Sep 2019	Aug 2019	Accepted	No Failure	N	3786.09716	3786.09716	3786.09716	1.132308	1.132308	1.132308	Grown-up - dominant	Wage Labourers	Households of all literates	Only Males	1 Member	10450	10000	10000	0	0	0	0	450	0	0	0	200	250	0	0
