HH_ID	STATE	HR	DISTRICT	REGION_TYPE	STRATUM	PSU_ID	MONTH_SLOT	MONTH	RESPONSE_STATUS	REASON_FOR_NON_RESPONSE	FAMILY_SHIFTED	HH_WEIGHT_MS	HH_WEIGHT_FOR_COUNTRY_MS	HH_WEIGHT_FOR_STATE_MS	HH_NON_RESPONSE_MS	HH_NON_RESPONSE_FOR_COUNTRY_MS	HH_NON_RESPONSE_FOR_STATE_MS	AGE_GROUP	OCCUPATION_GROUP	EDUCATION_GROUP	GENDER_GROUP	SIZE_GROUP	TOTAL_INCOME	INCOME_OF_ALL_MEMBERS_FROM_ALL_SOURCES	INCOME_OF_ALL_MEMBERS_FROM_WAGES	INCOME_OF_ALL_MEMBERS_FROM_PENSION	INCOME_OF_ALL_MEMBERS_FROM_DIVIDEND	INCOME_OF_ALL_MEMBERS_FROM_INTEREST	INCOME_OF_ALL_MEMBERS_FROM_FD_PF_INSURANCE	INCOME_OF_HOUSEHOLD_FROM_ALL_SOURCES	INCOME_OF_HOUSEHOLD_FROM_RENT	INCOME_OF_HOUSEHOLD_FROM_SELF_PRODUCTION	INCOME_OF_HOUSEHOLD_FROM_PRIVATE_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_GOVERNMENT_TRANSFERS	INCOME_OF_HOUSEHOLD_FROM_BUSINESS_PROFIT	INCOME_OF_HOUSEHOLD_FROM_SALE_OF_ASSET	INCOME_OF_HOUSEHOLD_FROM_GAMBLING
19082595	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	8760	8500	8500	0	0	0	0	260	0	0	0	260	0	0	0
13505457	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
78486233	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
11816033	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	26280	26000	26000	0	0	0	0	280	0	0	0	280	0	0	0
25193478	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Agricultural Labourers	All Matriculates household	Balanced	2 Members	9250	9000	9000	0	0	0	0	250	0	0	0	250	0	0	0
73993680	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Others households of Grown-ups	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
64324529	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Balanced households with no Seniors	Wage Labourers	Households of all literates	Balanced	2 Members	9280	9000	9000	0	0	0	0	280	0	0	0	280	0	0	0
44302032	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Organised Farmers	Households of all literates	Balanced	2 Members	6750	0	0	0	0	0	0	6750	0	1500	0	250	5000	0	0
18810757	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0
58199714	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Organised Farmers	Households of all literates	Balanced	2 Members	7280	0	0	0	0	0	0	7280	0	0	0	280	7000	0	0
16433876	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_9746	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	11280	11000	11000	0	0	0	0	280	0	0	0	280	0	0	0
48609006	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Agricultural Labourers	Households of all literates	Balanced	2 Members	9280	9000	9000	0	0	0	0	280	0	0	0	280	0	0	0
38994249	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	10000	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0
28037412	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Male Majority	3 Members	560	280	280	0	0	0	0	280	0	0	0	280	0	0	0
46679417	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Households of all literates	Female Majority	3 Members	10280	10000	10000	0	0	0	0	280	0	0	0	280	0	0	0
18526243	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	13250	13000	13000	0	0	0	0	250	0	0	0	250	0	0	0
19209381	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Balanced households with no Seniors	Organised Farmers	Households of all literates	Only Males	2 Members	7450	0	0	0	0	0	0	7450	0	1200	0	250	6000	0	0
98793998	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Matriculates majority household	Balanced	2 Members	12250	12000	12000	0	0	0	0	250	0	0	0	250	0	0	0
82312350	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	All Matriculates household	Balanced	2 Members	13250	13000	13000	0	0	0	0	250	0	0	0	250	0	0	0
51356901	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Wage Labourers	Households of all literates	Balanced	2 Members	12280	12000	12000	0	0	0	0	280	0	0	0	280	0	0	0
52980437	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0
39476459	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Organised Farmers	Households of all literates	Male Majority	3 Members	8080	0	0	0	0	0	0	8080	0	1800	0	280	6000	0	0
10266177	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Agricultural Labourers	Households of all literates	Male Majority	3 Members	12000	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0
24462687	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	13280	13000	13000	0	0	0	0	280	0	0	0	280	0	0	0
31513438	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Female Majority	3 Members	7280	7000	7000	0	0	0	0	280	0	0	0	280	0	0	0
67818930	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Matriculates majority household	Balanced	2 Members	13280	13000	13000	0	0	0	0	280	0	0	0	280	0	0	0
11575553	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11753	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Industrial Workers	All Matriculates household	Balanced	2 Members	20250	20000	20000	0	0	0	0	250	0	0	0	250	0	0	0
58517591	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Small/Marginal Farmers	Households of all literates	Balanced	2 Members	15250	15000	15000	0	0	0	0	250	0	0	0	250	0	0	0
53838470	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Agricultural Labourers	Households of all literates	Only Females	1 Member	10250	10000	10000	0	0	0	0	250	0	0	0	250	0	0	0
52553420	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2019	Apr 2019	Accepted	No Failure	N	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Grown-up - dominant	Self-employed Entrepreneurs	Households of all literates	Balanced	2 Members	15750	15500	15500	0	0	0	0	250	0	0	0	250	0	0	0
84956405	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2019	Apr 2019	Non-Response	Not accepted	Data Not Available	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
26000162	Karnataka	HR 59	Chitradurga	RURAL	HR 59_RURAL_R	PSU_ID_11754	May 2019	Apr 2019	Non-Response	Locked	Data Not Available	3765.33504	3765.33504	3765.33504	1.212521	1.212521	1.212521	Data Not Available	Data Not Available	Data Not Available	Data Not Available	Data Not Available	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
